Feedback,Ratings,clean_text,dominant_topic,theme_label,predicted_rating,residual,dominant_contributor_topic,dominant_contributor_theme,most_positive_theme,most_negative_theme,topic_prob_1,topic_prob_2,topic_prob_3,topic_prob_4,topic_prob_5,contrib_1,contrib_2,contrib_3,contrib_4,contrib_5,topic_present_1,topic_present_2,topic_present_3,topic_present_4,topic_present_5,review_theme_for_action,theme_risk_score,theme_priority_rank,effort_estimate,recommendation,kpi_pack,quick_wins,high_effort_fixes,kpi_urgency_score
"The hospital service has been really good. The patient has been taken good care overall right from the consultation until the discharge, everything is seamless and hassle free. We went with the insurance and the processing time was quick.",5.0,hospital service really good patient taken good care overall right consultation discharge everything seamless hassle free went insurance processing time quick,5,Wait Time & Operational Efficiency,4.1192834638093565,0.8807165361906435,2,Overall Service & Facility Cleanliness,Overall Service & Facility Cleanliness,Wait Time & Operational Efficiency,0.0108770150067143,0.39247582269048575,0.010801731632333297,0.010866717346349525,0.574978713324117,-0.0002454180943774849,0.005224912726294796,-5.5815016048274966e-05,0.00021934114290554716,-0.004916081075611043,0,1,0,0,1,Overall Service & Facility Cleanliness,0.0018635202856314432,3,Quick Win,Strengthen housekeeping SLA and hourly rounding; implement rapid-response cleaning for high-traffic areas.,"[{""kpi"": ""Cleanliness complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Room turnaround time (minutes)"", ""target"": ""< 30""}, {""kpi"": ""Hygiene audit score (%)"", ""target"": ""> 95%""}]",[],[],1.8000000000000003
"Dr. Sashidhara, cardiologist took every effort to diagnose the problem and suggested for the bypass and later the Surgeon ",5.0,sashidhara cardiologist took every effort diagnose problem suggested bypass later surgeon,5,Wait Time & Operational Efficiency,3.6964062777111044,1.3035937222888956,5,Wait Time & Operational Efficiency,Overall Service & Facility Cleanliness,Wait Time & Operational Efficiency,0.033576160749474906,0.21064155414744248,0.033336311580131096,0.033456244864085986,0.6889897286588657,-0.0007575789297487983,0.0028042077328656973,-0.0001722563408505444,0.0006753033829744031,-0.0058908778496655455,0,0,0,0,1,Wait Time & Operational Efficiency,0.00080939824976496,4,High Effort,Optimize appointment scheduling and triage workflow; add capacity buffers during peak hours.,"[{""kpi"": ""Avg waiting time (minutes)"", ""target"": ""< 15""}, {""kpi"": ""On-time appointment rate (%)"", ""target"": ""> 85%""}, {""kpi"": ""Patients leaving without being seen (%)"", ""target"": ""< 2%""}]",[],[],1.4
"Dr. Murali Manohar took care of the operation with great confidence. Overall, it was a good experience throughout.",5.0,murali manohar took care operation great confidence overall good experience throughout,5,Wait Time & Operational Efficiency,4.293125235894188,0.7068747641058124,5,Wait Time & Operational Efficiency,Consultation & Positive Patient Experience,Wait Time & Operational Efficiency,0.022548541424639034,0.022635065883211614,0.022683906805836908,0.17938700871861013,0.7527454771677022,-0.0005087627500753383,0.0003013338324459813,-0.0001172129308059719,0.00362086822180621,-0.006435990949407428,0,0,0,0,1,Wait Time & Operational Efficiency,0.00080939824976496,4,High Effort,Optimize appointment scheduling and triage workflow; add capacity buffers during peak hours.,"[{""kpi"": ""Avg waiting time (minutes)"", ""target"": ""< 15""}, {""kpi"": ""On-time appointment rate (%)"", ""target"": ""> 85%""}, {""kpi"": ""Patients leaving without being seen (%)"", ""target"": ""< 2%""}]",[],[],1.4
"Everything is well organised with the various rooms (for photo, blood test, xray, main doctor's consultation etc) all situated around the huge waiting room with the sequence you have to follow communicated to you at the billing counter.",4.0,everything well organised various room photo blood test xray main doctor consultation etc situated around huge waiting room sequence follow communicated billing counter,1,Clinical Care & Treatment Quality,3.439045783037612,0.5609542169623878,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.41522837262308154,0.01687806445761827,0.016839265659690364,0.24769674124345417,0.30335755601615566,-0.009368797954008152,0.00022469260189150335,-8.701233422828128e-05,0.00499967787756714,-0.0025937140031721015,1,0,0,0,1,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],2.8
Card payment is accepted.,5.0,card payment accepted,1,Clinical Care & Treatment Quality,3.4825222043894803,1.5174777956105197,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.2,0.2,0.2,0.2,0.2,-0.004512600087909968,0.002662539919262882,-0.0010334457094120248,0.0040369347230556395,-0.0017100045485822482,0,0,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],2.2
"While the cost of the tests is perhaps just a tad bit more than the other option (Elbit diagnostics), the convenience and service more than make up for it.",3.0,cost test perhaps tad bit option elbit diagnostics convenience service make,2,Overall Service & Facility Cleanliness,3.2275935825241184,-0.22759358252411843,2,Overall Service & Facility Cleanliness,Overall Service & Facility Cleanliness,Clinical Care & Treatment Quality,0.028757904381178572,0.8840334137385312,0.029318831535651582,0.029120162435638402,0.028769687909000287,-0.0006488646091930643,0.011768871270205393,-0.00015149710327746547,0.0005877809743872457,-0.000245981485928411,0,1,0,0,0,Overall Service & Facility Cleanliness,0.0018635202856314432,3,Quick Win,Strengthen housekeeping SLA and hourly rounding; implement rapid-response cleaning for high-traffic areas.,"[{""kpi"": ""Cleanliness complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Room turnaround time (minutes)"", ""target"": ""< 30""}, {""kpi"": ""Hygiene audit score (%)"", ""target"": ""> 95%""}]",[],[],3.0
"While prior appointment booking is not required, you are advised to call before coming because the forms for some countries have to be printed and brought along with you (while others are available there).",3.0,prior appointment booking required advised call coming form country printed brought along others available,1,Clinical Care & Treatment Quality,3.4276337153921688,-0.42763371539216877,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.8393170142404479,0.040459556411119424,0.04000086495622133,0.04006174712914101,0.04016081726307039,-0.018937510161228882,0.0005386259203013697,-0.00020669361130888376,0.0008086332902595197,-0.0003433759009731542,1,0,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],3.4
"The place can get quite crowded so if you wish to get done with all formalities within 1.5-2 hours, it is better to reach there before 830am when the billing counter opens. Don't forget to pick out a token from the machine near the counter.",3.0,place get quite crowded wish get done formality within hour better reach billing counter open forget pick token machine near counter,3,Emergency Service Failures,3.2268481394152015,-0.22684813941520154,5,Wait Time & Operational Efficiency,Consultation & Positive Patient Experience,Wait Time & Operational Efficiency,0.02049582655606558,0.020001048237204694,0.5063670101620412,0.0200367347104614,0.43309938033422707,-0.00046244734359344493,0.00026626794679329995,-0.0026165140701987833,0.000404434950446579,-0.0037030095517984066,0,0,1,0,1,Wait Time & Operational Efficiency,0.00080939824976496,4,High Effort,Optimize appointment scheduling and triage workflow; add capacity buffers during peak hours.,"[{""kpi"": ""Avg waiting time (minutes)"", ""target"": ""< 15""}, {""kpi"": ""On-time appointment rate (%)"", ""target"": ""> 85%""}, {""kpi"": ""Patients leaving without being seen (%)"", ""target"": ""< 2%""}]",[],[],2.5999999999999996
We are really satisfied with the service from Fortis. There is no negative point about this hospital. Well maintained and very systematic. The best part is your time will not be wasted even for 1 min. Thanks for the doctors and all other workers.,5.0,really satisfied service fortis negative point hospital well maintained systematic best part time wasted even min thanks doctor worker,2,Overall Service & Facility Cleanliness,3.9008392409533448,1.0991607590466552,1,Clinical Care & Treatment Quality,Overall Service & Facility Cleanliness,Clinical Care & Treatment Quality,0.3964001146182736,0.5524930007633969,0.017117609669519324,0.017223764636799775,0.016765510312010228,-0.008943975960369714,0.007355173348229411,-8.845060134177266e-05,0.00034765606762017406,-0.00014334549446420037,1,1,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],2.2
Had an emergency visit to the hospital with my father who was hospitalised for a couple of days due to a surgery. The doctors and staff of the hospital took utmost care. The best part of the hospital is that the team follows its processes and protocols so well.,4.0,emergency visit hospital father hospitalised couple day due surgery doctor staff hospital took utmost care best part hospital team follows process protocol well,1,Clinical Care & Treatment Quality,3.7968175673168636,0.2031824326831364,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.5699323889573487,0.011986469894692039,0.01210773636640189,0.01213047089664936,0.39384293388490804,-0.012859384742558346,0.00015957227292830154,-6.256344099274986e-05,0.00024484959584849836,-0.003367366041850852,1,0,0,0,1,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],2.8
We had a great experience with the hospital.,5.0,great experience hospital,5,Wait Time & Operational Efficiency,3.7656547367666926,1.2343452632333074,5,Wait Time & Operational Efficiency,Consultation & Positive Patient Experience,Wait Time & Operational Efficiency,0.05092398245041343,0.050043604708704746,0.050834305835026086,0.05091104662367469,0.7972870603821811,-0.0011489978384123063,0.0006662154762036916,-0.00026267247628073185,0.0010276228595110847,-0.0068168224988964955,0,0,0,0,1,Wait Time & Operational Efficiency,0.00080939824976496,4,High Effort,Optimize appointment scheduling and triage workflow; add capacity buffers during peak hours.,"[{""kpi"": ""Avg waiting time (minutes)"", ""target"": ""< 15""}, {""kpi"": ""On-time appointment rate (%)"", ""target"": ""> 85%""}, {""kpi"": ""Patients leaving without being seen (%)"", ""target"": ""< 2%""}]",[],[],1.4
Dr.Jawali and his team were very impressive not only for the surgery and procedure but also post operative following up with the patient and ensuring he was feeling absolutely.,5.0,jawali team impressive surgery procedure also post operative following patient ensuring feeling absolutely,2,Overall Service & Facility Cleanliness,3.944667268461415,1.0553327315385852,2,Overall Service & Facility Cleanliness,Overall Service & Facility Cleanliness,Emergency Service Failures,0.029271432485413487,0.7234906509589457,0.18806716870655796,0.029727125913735653,0.02944362193534721,-0.0006604513440346379,0.009631613696958407,-0.0009717860429052987,0.0006000323340890328,-0.0002517436371808989,0,1,0,0,0,Overall Service & Facility Cleanliness,0.0018635202856314432,3,Quick Win,Strengthen housekeeping SLA and hourly rounding; implement rapid-response cleaning for high-traffic areas.,"[{""kpi"": ""Cleanliness complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Room turnaround time (minutes)"", ""target"": ""< 30""}, {""kpi"": ""Hygiene audit score (%)"", ""target"": ""> 95%""}]",[],[],1.8000000000000003
I would also thank the ICU nurses and the ward Nurses and all the different Dr.’s who were involved in ensuring my father recovered. Thank you So much !!!,5.0,would also thank icu nurse ward nurse different involved ensuring father recovered thank much,4,Consultation & Positive Patient Experience,4.124349348782949,0.8756506512170512,4,Consultation & Positive Patient Experience,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.02524811992287832,0.025230431008992485,0.025847094775238808,0.8975475187395527,0.026126835553337623,-0.0005696733409177105,0.0003358851487082528,-0.00013355784598118256,0.018116703719960662,-0.00022338503818133867,0,0,0,1,0,Consultation & Positive Patient Experience,0.006083226390717464,1,Quick Win,Improve communication scripts and consultation transparency; provide discharge instructions and next-steps summary.,"[{""kpi"": ""Communication complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Patient satisfaction (post-visit survey)"", ""target"": ""> 4.2/5""}, {""kpi"": ""Instruction clarity score (%)"", ""target"": ""> 90%""}]",[],[],2.6
